id,page,series,name,is_secret,db_image_page,db_x,db_y,mapped_asset_path,mapped_catalog_series,mapped_catalog_name,mapped_source,identity_status,manifest_image_url,manifest_page_url
page-72-05-elephant,72,NYLON 10th Anniversary Series,Elephant,,./assets/pages/page-072.png,1166,235,sonny_png_library/limited/collaboration-collections/nylon-10th-anniversary-series/05__elephant.png,NYLON 10th Anniversary Series,Elephant,official-web,MATCHED,,
page-72-03-frog,72,NYLON 10th Anniversary Series,Frog,,./assets/pages/page-072.png,1025,235,sonny_png_library/limited/collaboration-collections/nylon-10th-anniversary-series/03__frog.png,NYLON 10th Anniversary Series,Frog,official-web,MATCHED,,
page-72-01-rabbit,72,NYLON 10th Anniversary Series,Rabbit,,./assets/pages/page-072.png,725,235,sonny_png_library/limited/collaboration-collections/nylon-10th-anniversary-series/01__rabbit.png,NYLON 10th Anniversary Series,Rabbit,official-web,MATCHED,,
page-72-07-monkey,72,NYLON 15th Anniversary Series,Monkey,,./assets/pages/page-072.png,1105,674,sonny_png_library/limited/collaboration-collections/nylon-15th-anniversary-series/02__monkey.png,NYLON 15th Anniversary Series,Monkey,official-web,MATCHED,,
page-72-06-rabbit,72,NYLON 15th Anniversary Series,Rabbit,,./assets/pages/page-072.png,825,674,sonny_png_library/limited/collaboration-collections/nylon-15th-anniversary-series/01__rabbit.png,NYLON 15th Anniversary Series,Rabbit,official-web,MATCHED,,
page-73-19-apple,73,Francfranc 20th Anniversary,Apple,,./assets/pages/page-073.png,1172,674,sonny_png_library/limited/collaboration-collections/francfranc-20th-anniversary/07__apple.png,Francfranc 20th Anniversary,Apple,official-web,MATCHED,,
page-73-17-blowfish,73,Francfranc 20th Anniversary,Blowfish,,./assets/pages/page-073.png,1172,674,sonny_png_library/limited/collaboration-collections/francfranc-20th-anniversary/05__blowfish.png,Francfranc 20th Anniversary,Blowfish,official-web,MATCHED,,
page-73-16-duck,73,Francfranc 20th Anniversary,Duck,,./assets/pages/page-073.png,1172,674,sonny_png_library/limited/collaboration-collections/francfranc-20th-anniversary/04__duck.png,Francfranc 20th Anniversary,Duck,official-web,MATCHED,,
page-73-13-elephant,73,Francfranc 20th Anniversary,Elephant,,./assets/pages/page-073.png,1030,674,sonny_png_library/limited/collaboration-collections/francfranc-20th-anniversary/01__elephant.png,Francfranc 20th Anniversary,Elephant,official-web,MATCHED,,
page-73-18-green-pepper,73,Francfranc 20th Anniversary,Green Pepper,,./assets/pages/page-073.png,1172,674,sonny_png_library/limited/collaboration-collections/francfranc-20th-anniversary/06__green-pepper.png,Francfranc 20th Anniversary,Green Pepper,official-web,MATCHED,,
page-73-15-hippopotamus,73,Francfranc 20th Anniversary,Hippopotamus,,./assets/pages/page-073.png,1172,674,sonny_png_library/limited/collaboration-collections/francfranc-20th-anniversary/03__hippopotamus.png,Francfranc 20th Anniversary,Hippopotamus,official-web,MATCHED,,
page-73-14-sheep,73,Francfranc 20th Anniversary,Sheep,,./assets/pages/page-073.png,1160,674,sonny_png_library/limited/collaboration-collections/francfranc-20th-anniversary/02__sheep.png,Francfranc 20th Anniversary,Sheep,official-web,MATCHED,,
page-73-10-reindeer,73,Francfranc Christmas Series 2007,Reindeer,,./assets/pages/page-073.png,325,674,sonny_png_library/limited/collaboration-collections/francfranc-christmas-series-2007/02__reindeer.png,Francfranc Christmas Series 2007,Reindeer,official-web,MATCHED,,
page-73-12-reindeer,73,Francfranc Christmas Series 2007,Reindeer,,./assets/pages/page-073.png,705,674,sonny_png_library/limited/collaboration-collections/francfranc-christmas-series-2007/02__reindeer.png,Francfranc Christmas Series 2007,Reindeer,official-web,MATCHED,,
page-73-11-santa-claus,73,Francfranc Christmas Series 2007,Santa Claus,,./assets/pages/page-073.png,515,674,sonny_png_library/limited/collaboration-collections/francfranc-christmas-series-2007/01__santa-claus.png,Francfranc Christmas Series 2007,Santa Claus,official-web,MATCHED,,
page-73-09-santa-claus,73,Francfranc Christmas Series 2007,Santa Clause,,./assets/pages/page-073.png,135,674,sonny_png_library/limited/collaboration-collections/francfranc-christmas-series-2007/01__santa-claus.png,Francfranc Christmas Series 2007,Santa Claus,official-web,REVIEW,,
page-73-01-uribou-blue,73,Francfranc Lucky Bag 2007,Uribou Blue,,./assets/pages/page-073.png,170,260,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2007/01__uribou-blue.png,Francfranc Lucky Bag 2007,Uribou Blue,official-web,MATCHED,,
page-73-02-uribou-green,73,Francfranc Lucky Bag 2007,Uribou Green,,./assets/pages/page-073.png,320,260,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2007/02__uribou-green.png,Francfranc Lucky Bag 2007,Uribou Green,official-web,MATCHED,,
page-73-03-uribou-pink,73,Francfranc Lucky Bag 2007,Uribou Pink,,./assets/pages/page-073.png,470,260,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2007/03__uribou-pink.png,Francfranc Lucky Bag 2007,Uribou Pink,official-web,MATCHED,,
page-73-04-uribou-red,73,Francfranc Lucky Bag 2007,Uribou Red,,./assets/pages/page-073.png,620,260,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2007/04__uribou-red.png,Francfranc Lucky Bag 2007,Uribou Red,official-web,MATCHED,,
page-73-05-uribou-white,73,Francfranc Lucky Bag 2007,Uribou White,,./assets/pages/page-073.png,770,260,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2007/05__uribou-white.png,Francfranc Lucky Bag 2007,Uribou White,official-web,MATCHED,,
page-73-08-mouse-gold,73,Francfranc Lucky Bag 2008,Mouse Gold,,./assets/pages/page-073.png,1172,255,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2008/03__mouse-gold.png,Francfranc Lucky Bag 2008,Mouse Gold,official-web,MATCHED,,
page-73-06-mouse-red,73,Francfranc Lucky Bag 2008,Mouse Red,,./assets/pages/page-073.png,1050,255,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2008/01__mouse-red.png,Francfranc Lucky Bag 2008,Mouse Red,official-web,MATCHED,,
page-73-07-mouse-white,73,Francfranc Lucky Bag 2008,Mouse White,,./assets/pages/page-073.png,1172,255,sonny_png_library/limited/collaboration-collections/francfranc-lucky-bag-2008/02__mouse-white.png,Francfranc Lucky Bag 2008,Mouse White,official-web,MATCHED,,
page-74-14-hosei-university,74,6 University Series Prototype,Hosei University,,./assets/pages/page-074.png,1165,235,sonny_png_library/limited/collaboration-collections/6-university-series-prototype/05__hosei-university.png,6 University Series Prototype,Hosei University,official-web,MATCHED,,
page-74-11-keio-university,74,6 University Series Prototype,Keio University,,./assets/pages/page-074.png,1100,235,sonny_png_library/limited/collaboration-collections/6-university-series-prototype/02__keio-university.png,6 University Series Prototype,Keio University,official-web,MATCHED,,
page-74-15-meiji-university,74,6 University Series Prototype,Meiji University,,./assets/pages/page-074.png,1165,235,sonny_png_library/limited/collaboration-collections/6-university-series-prototype/06__meiji-university.png,6 University Series Prototype,Meiji University,official-web,MATCHED,,
page-74-16-pass,74,6 University Series Prototype,Pass,,./assets/pages/page-074.png,1165,235,sonny_png_library/limited/collaboration-collections/6-university-series-prototype/07__pass.png,6 University Series Prototype,Pass,official-web,MATCHED,,
page-74-13-rikkyo-university,74,6 University Series Prototype,Rikkyo University,,./assets/pages/page-074.png,1165,235,sonny_png_library/limited/collaboration-collections/6-university-series-prototype/04__rikkyo-university.png,6 University Series Prototype,Rikkyo University,official-web,MATCHED,,
page-74-10-tokyo-university,74,6 University Series Prototype,Tokyo University,,./assets/pages/page-074.png,945,235,sonny_png_library/limited/collaboration-collections/6-university-series-prototype/01__tokyo-university.png,6 University Series Prototype,Tokyo University,official-web,MATCHED,,
page-74-12-waseda-university,74,6 University Series Prototype,Waseda University,,./assets/pages/page-074.png,1165,235,sonny_png_library/limited/collaboration-collections/6-university-series-prototype/03__waseda-university.png,6 University Series Prototype,Waseda University,official-web,MATCHED,,
page-74-03-sheep-pink,74,Good Feel Collaboration Series,Sheep Pink,,./assets/pages/page-074.png,240,520,sonny_png_library/limited/collaboration-collections/good-feel-collaboration-series/01__sheep-pink.png,Good Feel Collaboration Series,Sheep Pink,official-web,MATCHED,,
page-74-05-sheep-purple,74,Good Feel Collaboration Series,Sheep Purple,,./assets/pages/page-074.png,590,520,sonny_png_library/limited/collaboration-collections/good-feel-collaboration-series/03__sheep-purple.png,Good Feel Collaboration Series,Sheep Purple,official-web,MATCHED,,
page-74-04-sheep-white,74,Good Feel Collaboration Series,Sheep White,,./assets/pages/page-074.png,415,520,sonny_png_library/limited/collaboration-collections/good-feel-collaboration-series/02__sheep-white.png,Good Feel Collaboration Series,Sheep White,official-web,MATCHED,,
page-74-01-jet-7th-anniversary,74,Jet Magazine,Jet 7th Anniversary,,./assets/pages/page-074.png,250,165,sonny_png_library/limited/collaboration-collections/jet-magazine/01__jet-7th-anniversary.png,Jet Magazine,Jet 7th Anniversary,official-web,MATCHED,,
page-74-06-rose-basket,74,L'OCCITANE Collaboration Rose Series,Rose Basket,,./assets/pages/page-074.png,195,672,sonny_png_library/limited/collaboration-collections/l-occitane-collaboration-rose-series/01__rose-basket.png,L Occitane Collaboration Rose Series,Rose Basket,official-web,REVIEW,,
page-74-08-rose-bouquet,74,L'OCCITANE Collaboration Rose Series,Rose Bouquet,,./assets/pages/page-074.png,535,672,sonny_png_library/limited/collaboration-collections/l-occitane-collaboration-rose-series/03__rose-bouquet.png,L Occitane Collaboration Rose Series,Rose Bouquet,official-web,REVIEW,,
page-74-07-single-rose,74,L'OCCITANE Collaboration Rose Series,Single Rose,,./assets/pages/page-074.png,365,672,sonny_png_library/limited/collaboration-collections/l-occitane-collaboration-rose-series/02__single-rose.png,L Occitane Collaboration Rose Series,Single Rose,official-web,REVIEW,,
page-74-09-single-rose,74,L'OCCITANE Collaboration Rose Series,Single Rose,,./assets/pages/page-074.png,705,672,sonny_png_library/limited/collaboration-collections/l-occitane-collaboration-rose-series/02__single-rose.png,L Occitane Collaboration Rose Series,Single Rose,official-web,REVIEW,,
page-74-20-dream-come-true,74,T-shirt Series 1300K Version,Dream Come True,,./assets/pages/page-074.png,1165,672,sonny_png_library/limited/t-shirt-collections/t-shirt-series-1300k-version/04__dream-come-true.png,T Shirt Series 1300k Version,Dream Come True,official-web,REVIEW,,
page-74-22-free-your-style,74,T-shirt Series 1300K Version,Free Your Style,,./assets/pages/page-074.png,1165,672,sonny_png_library/limited/t-shirt-collections/t-shirt-series-1300k-version/06__free-your-style.png,T Shirt Series 1300k Version,Free Your Style,official-web,REVIEW,,
page-74-17-good-luck,74,T-shirt Series 1300K Version,Good Luck,,./assets/pages/page-074.png,960,672,sonny_png_library/limited/t-shirt-collections/t-shirt-series-1300k-version/01__good-luck.png,T Shirt Series 1300k Version,Good Luck,official-web,REVIEW,,
page-74-19-i-m-genie,74,T-shirt Series 1300K Version,I'm Genie,,./assets/pages/page-074.png,1165,672,sonny_png_library/limited/t-shirt-collections/t-shirt-series-1300k-version/03__i-m-genie.png,T Shirt Series 1300k Version,I M Genie,official-web,REVIEW,,
page-74-18-it-s-ok,74,T-shirt Series 1300K Version,It's OK,,./assets/pages/page-074.png,1120,672,sonny_png_library/limited/t-shirt-collections/t-shirt-series-1300k-version/02__it-s-ok.png,T Shirt Series 1300k Version,It S Ok,official-web,REVIEW,,
page-74-21-try-again,74,T-shirt Series 1300K Version,Try Again,,./assets/pages/page-074.png,1165,672,sonny_png_library/limited/t-shirt-collections/t-shirt-series-1300k-version/05__try-again.png,T Shirt Series 1300k Version,Try Again,official-web,REVIEW,,
page-74-02-colette-rabbit,74,With Colette,Colette Rabbit,,./assets/pages/page-074.png,515,165,sonny_png_library/limited/special-collections/with-colette/01__colette-rabbit.png,With Colette,Colette Rabbit,official-web,MATCHED,,
page-75-18-golden-pineapple,75,Black Pineapple -Love You-,Golden Pineapple,,./assets/pages/page-075.png,1157,555,sonny_png_library/limited/other-collections/black-pineapple-love-you/03__golden-pineapple.png,Black Pineapple Love You,Golden Pineapple,official-web,REVIEW,,
page-75-17-green-pineapple,75,Black Pineapple -Love You-,Green Pineapple,,./assets/pages/page-075.png,1157,555,sonny_png_library/limited/other-collections/black-pineapple-love-you/02__green-pineapple.png,Black Pineapple Love You,Green Pineapple,official-web,REVIEW,,
page-75-16-red-pineapple,75,Black Pineapple -Love You-,Red Pineapple,,./assets/pages/page-075.png,1157,555,sonny_png_library/limited/other-collections/black-pineapple-love-you/01__red-pineapple.png,Black Pineapple Love You,Red Pineapple,official-web,REVIEW,,
page-75-20-banana-monkey-green,75,It's BANANAS!,Banana Monkey Green,,./assets/pages/page-075.png,1157,661,sonny_png_library/limited/special-collections/it-s-bananas/02__banana-monkey-green.png,It’s BANANAS！,Banana Monkey Green,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2023/06/banana_monkey_green.png,https://www.sonnyangel.com/products/others/
page-75-21-banana-monkey-pink,75,It's BANANAS!,Banana Monkey Pink,,./assets/pages/page-075.png,1157,661,sonny_png_library/limited/special-collections/it-s-bananas/03__banana-monkey-pink.png,It’s BANANAS！,Banana Monkey Pink,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2023/06/banana_monkey_pink.png,https://www.sonnyangel.com/products/others/
page-75-19-banana-monkey-yellow,75,It's BANANAS!,Banana Monkey Yellow,,./assets/pages/page-075.png,1157,661,sonny_png_library/limited/special-collections/it-s-bananas/01__banana-monkey-yellow.png,It’s BANANAS！,Banana Monkey Yellow,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2023/06/banana_monkey_yellow.png,https://www.sonnyangel.com/products/others/
page-75-12-celebrate-meow,75,Lucky Meow Meow Series,Celebrate Meow,,./assets/pages/page-075.png,1140,205,sonny_png_library/limited/other-collections/lucky-meow-meow-series/01__celebrate-meow.png,Lucky Meow Meow Series,Celebrate Meow,official-web,MATCHED,,
page-75-13-happy-meow,75,Lucky Meow Meow Series,Happy Meow,,./assets/pages/page-075.png,1157,205,sonny_png_library/limited/other-collections/lucky-meow-meow-series/02__happy-meow.png,Lucky Meow Meow Series,Happy Meow,official-web,MATCHED,,
page-75-15-lucky-meow,75,Lucky Meow Meow Series,Lucky Meow,,./assets/pages/page-075.png,1157,205,sonny_png_library/limited/other-collections/lucky-meow-meow-series/04__lucky-meow.png,Lucky Meow Meow Series,Lucky Meow,official-web,MATCHED,,
page-75-14-surprise-meow,75,Lucky Meow Meow Series,Surprise Meow,,./assets/pages/page-075.png,1157,205,sonny_png_library/limited/other-collections/lucky-meow-meow-series/03__surprise-meow.png,Lucky Meow Meow Series,Surprise Meow,official-web,MATCHED,,
page-75-05-catfish,75,Prototypes,Catfish,,./assets/pages/page-075.png,715,205,sonny_png_library/limited/prototype-collections/prototypes/05__catfish.png,Prototypes,Catfish,official-web,MATCHED,,
page-75-09-closed-eyes,75,Prototypes,Closed Eyes,,./assets/pages/page-075.png,565,580,sonny_png_library/limited/prototype-collections/prototypes/09__closed-eyes.png,Prototypes,Closed Eyes,official-web,MATCHED,,
page-75-04-frog-glow,75,Prototypes,Frog Glow,,./assets/pages/page-075.png,565,205,sonny_png_library/limited/prototype-collections/prototypes/04__frog-glow.png,Prototypes,Frog Glow,official-web,MATCHED,,
page-75-11-have-hope,75,Prototypes,Have Hope,,./assets/pages/page-075.png,865,580,sonny_png_library/limited/prototype-collections/prototypes/11__have-hope.png,Prototypes,Have Hope,official-web,MATCHED,,
page-75-07-laurel-crown-gold,75,Prototypes,Laurel Crown Gold,,./assets/pages/page-075.png,265,580,sonny_png_library/limited/prototype-collections/prototypes/07__laurel-crown-gold.png,Prototypes,Laurel Crown Gold,official-web,MATCHED,,
page-75-06-laurel-crown-silver,75,Prototypes,Laurel Crown Silver,,./assets/pages/page-075.png,115,580,sonny_png_library/limited/prototype-collections/prototypes/06__laurel-crown-silver.png,Prototypes,Laurel Crown Silver,official-web,MATCHED,,
page-75-03-monkey-glow,75,Prototypes,Monkey Glow,,./assets/pages/page-075.png,415,205,sonny_png_library/limited/prototype-collections/prototypes/03__monkey-glow.png,Prototypes,Monkey Glow,official-web,MATCHED,,
page-75-02-pig-gold,75,Prototypes,Pig Gold,,./assets/pages/page-075.png,265,205,sonny_png_library/limited/prototype-collections/prototypes/02__pig-gold.png,Prototypes,Pig Gold,official-web,MATCHED,,
page-75-01-pig-white,75,Prototypes,Pig White,,./assets/pages/page-075.png,115,205,sonny_png_library/limited/prototype-collections/prototypes/01__pig-white.png,Prototypes,Pig White,official-web,MATCHED,,
page-75-08-wink-left-eye,75,Prototypes,Wink Left Eye,,./assets/pages/page-075.png,415,580,sonny_png_library/limited/prototype-collections/prototypes/08__wink-left-eye.png,Prototypes,Wink Left Eye,official-web,MATCHED,,
page-75-10-wink-right-eye,75,Prototypes,Wink Right Eye,,./assets/pages/page-075.png,715,580,sonny_png_library/limited/prototype-collections/prototypes/10__wink-right-eye.png,Prototypes,Wink Right Eye,official-web,MATCHED,,
page-76-05-monkey,76,Chinese Festival,Monkey,,./assets/pages/page-076.png,1040,505,sonny_png_library/limited/other-collections/chinese-festival/02__monkey.png,Chinese Festival,Monkey,official-web,MATCHED,,
page-76-06-mouse,76,Chinese Festival,Mouse,,./assets/pages/page-076.png,1178,505,sonny_png_library/limited/other-collections/chinese-festival/03__mouse.png,Chinese Festival,Mouse,official-web,MATCHED,,
page-76-07-pig,76,Chinese Festival,Pig,,./assets/pages/page-076.png,1178,505,sonny_png_library/limited/other-collections/chinese-festival/04__pig.png,Chinese Festival,Pig,official-web,MATCHED,,
page-76-04-rabbit,76,Chinese Festival,Rabbit,,./assets/pages/page-076.png,885,505,sonny_png_library/limited/other-collections/chinese-festival/01__rabbit.png,Chinese Festival,Rabbit,official-web,MATCHED,,
page-76-14-dragon-pink,76,Never Sold Limited Models,Dragon Pink,,./assets/pages/page-076.png,1178,610,sonny_png_library/limited/other-collections/never-sold-limited-models/01__dragon-pink.png,Never Sold Limited Models,Dragon Pink,official-web,MATCHED,,
page-76-15-dragon-pink,76,Never Sold Limited Models,Dragon Pink,,./assets/pages/page-076.png,1178,610,sonny_png_library/limited/other-collections/never-sold-limited-models/01__dragon-pink.png,Never Sold Limited Models,Dragon Pink,official-web,MATCHED,,
page-76-13-mango-rabbit,76,Sonny Angel Official Store Taiwan,Mango Rabbit,,./assets/pages/page-076.png,1178,260,sonny_png_library/limited/special-collections/sonny-angel-official-store-taiwan/01__mango-rabbit.png,Sonny Angel Official Store Taiwan,Mango Rabbit,official-web,MATCHED,,
page-76-02-blue-topaz,76,Sonny Angel Store 100Pt Crown Figure,Blue Topaz,,./assets/pages/page-076.png,1090,150,sonny_png_library/limited/other-collections/sonny-angel-store-100pt-crown-figure/02__blue-topaz.png,Sonny Angel Store 100pt Crown Figure,Blue Topaz,official-web,MATCHED,,
page-76-03-garnet,76,Sonny Angel Store 100Pt Crown Figure,Garnet,,./assets/pages/page-076.png,1178,150,sonny_png_library/limited/other-collections/sonny-angel-store-100pt-crown-figure/03__garnet.png,Sonny Angel Store 100pt Crown Figure,Garnet,official-web,MATCHED,,
page-76-01-rose-quartz,76,Sonny Angel Store 100Pt Crown Figure,Rose Quartz,,./assets/pages/page-076.png,920,150,sonny_png_library/limited/other-collections/sonny-angel-store-100pt-crown-figure/01__rose-quartz.png,Sonny Angel Store 100pt Crown Figure,Rose Quartz,official-web,MATCHED,,
page-76-09-shiso,76,Sonny Angel Terrace Ishigaki,Shiso,,./assets/pages/page-076.png,1170,678,sonny_png_library/limited/other-collections/sonny-angel-terrace-ishigaki/00__shiso.png,Sonny Angel Terrace Ishigaki,Shiso,official-web,MATCHED,,
page-76-10-shiso,76,Sonny Angel Terrace Ishigaki,Shiso,,./assets/pages/page-076.png,1178,678,sonny_png_library/limited/other-collections/sonny-angel-terrace-ishigaki/00__shiso.png,Sonny Angel Terrace Ishigaki,Shiso,official-web,MATCHED,,
page-76-08-ishigaki-pineapple,76,Sonny Angel Terrace Ishigaki Limited,Ishigaki Pineapple,,./assets/pages/page-076.png,905,678,sonny_png_library/limited/other-collections/sonny-angel-terrace-ishigaki-limited/01__ishigaki-pineapple.png,Sonny Angel Terrace Ishigaki Limited,Ishigaki Pineapple,official-web,MATCHED,,
page-76-12-seoul-lucky-bag-blue,76,Sonny Angel Terrace Seoul Limited,Seoul Lucky Bag Blue,,./assets/pages/page-076.png,1178,350,sonny_png_library/limited/other-collections/sonny-angel-terrace-seoul-limited/02__seoul-lucky-bag-blue.png,Sonny Angel Terrace Seoul Limited,Seoul Lucky Bag Blue,official-web,MATCHED,,
page-76-11-seoul-lucky-bag-pink,76,Sonny Angel Terrace Seoul Limited,Seoul Lucky Bag Pink,,./assets/pages/page-076.png,1178,205,sonny_png_library/limited/other-collections/sonny-angel-terrace-seoul-limited/01__seoul-lucky-bag-pink.png,Sonny Angel Terrace Seoul Limited,Seoul Lucky Bag Pink,official-web,MATCHED,,
page-76-16-gold-love-robby-angel,76,Valentine Event Shenzhen Limited,Gold Love Robby Angel,,./assets/pages/page-076.png,1178,678,sonny_png_library/limited/valentines-collections/valentine-event-shenzhen-limited/01__gold-love-robby-angel.png,Valentine Event Shenzhen Limited,Gold Love Robby Angel,official-web,MATCHED,,
page-76-18-pink-love-robby-angel,76,Valentine Event Shenzhen Limited,Pink Love Robby Angel,,./assets/pages/page-076.png,1178,678,sonny_png_library/limited/valentines-collections/valentine-event-shenzhen-limited/03__pink-love-robby-angel.png,Valentine Event Shenzhen Limited,Pink Love Robby Angel,official-web,MATCHED,,
page-76-20-purple-love-robby-angel,76,Valentine Event Shenzhen Limited,Purple Love Robby Angel,,./assets/pages/page-076.png,1178,678,sonny_png_library/limited/valentines-collections/valentine-event-shenzhen-limited/05__purple-love-robby-angel.png,Valentine Event Shenzhen Limited,Purple Love Robby Angel,official-web,MATCHED,,
page-76-17-red-rose-robby-angel,76,Valentine Event Shenzhen Limited,Red Rose Robby Angel,,./assets/pages/page-076.png,1178,678,sonny_png_library/limited/valentines-collections/valentine-event-shenzhen-limited/02__red-rose-robby-angel.png,Valentine Event Shenzhen Limited,Red Rose Robby Angel,official-web,MATCHED,,
page-76-19-white-rose-robby-angel,76,Valentine Event Shenzhen Limited,White Rose Robby Angel,,./assets/pages/page-076.png,1178,678,sonny_png_library/limited/valentines-collections/valentine-event-shenzhen-limited/04__white-rose-robby-angel.png,Valentine Event Shenzhen Limited,White Rose Robby Angel,official-web,MATCHED,,
page-77-10-buffalo-yellow,77,Limited,Buffalo Yellow,,./assets/pages/page-077.png,455,682,sonny_png_library/limited/other-collections/limited/10__buffalo-yellow.png,Limited,Buffalo Yellow,official-web,MATCHED,,
page-77-05-cow-gold,77,Limited,Cow Gold,,./assets/pages/page-077.png,120,682,sonny_png_library/limited/other-collections/limited/09__cow-gold.png,Limited,Cow Gold,official-web,MATCHED,,
page-77-09-crown,77,Limited,Crown,,./assets/pages/page-077.png,455,682,sonny_png_library/limited/other-collections/limited/08__crown.png,Limited,Crown,official-web,MATCHED,,
page-77-06-marchand-de-legumes,77,Limited,MARCHAND DE LEGUMES,,./assets/pages/page-077.png,455,145,sonny_png_library/limited/other-collections/limited/02__marchand-de-legumes.png,Limited,Marchand De Legumes,official-web,MATCHED,,
page-77-01-normal,77,Limited,Normal,,./assets/pages/page-077.png,120,145,sonny_png_library/limited/other-collections/limited/01__normal.png,Limited,Normal,official-web,MATCHED,,
page-77-07-rabbit-blue,77,Limited,Rabbit Blue,,./assets/pages/page-077.png,455,400,sonny_png_library/limited/other-collections/limited/04__rabbit-blue.png,Limited,Rabbit Blue,official-web,MATCHED,,
page-77-08-rabbit-white,77,Limited,Rabbit White,,./assets/pages/page-077.png,455,650,sonny_png_library/limited/other-collections/limited/06__rabbit-white.png,Limited,Rabbit White,official-web,MATCHED,,
page-77-02-sunburn,77,Limited,Sunburn,,./assets/pages/page-077.png,120,400,sonny_png_library/limited/other-collections/limited/03__sunburn.png,Limited,Sunburn,official-web,MATCHED,,
page-77-03-t-shirt-with-mini-figure,77,Limited,T-shirt With Mini Figure,,./assets/pages/page-077.png,120,650,sonny_png_library/limited/other-collections/limited/05__t-shirt-with-mini-figure.png,Limited,T Shirt With Mini Figure,official-web,REVIEW,,
page-77-04-t-shirt-with-mini-figure-red-rabbit,77,Limited,T-shirt With Mini Figure Red Rabbit,,./assets/pages/page-077.png,120,682,sonny_png_library/limited/other-collections/limited/07__t-shirt-with-mini-figure-red-rabbit.png,Limited,T Shirt With Mini Figure Red Rabbit,official-web,REVIEW,,
page-77-17-brown,77,Sonny Angel Cafe Series,Brown,,./assets/pages/page-077.png,1180,590,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/07__brown.png,Sonny Angel Cafe Series,Brown,official-web,MATCHED,,
page-77-13-dark-blue,77,Sonny Angel Cafe Series,Dark Blue,,./assets/pages/page-077.png,1180,230,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/03__dark-blue.png,Sonny Angel Cafe Series,Dark Blue,official-web,MATCHED,,
page-77-15-gray,77,Sonny Angel Cafe Series,Gray,,./assets/pages/page-077.png,955,590,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/05__gray.png,Sonny Angel Cafe Series,Gray,official-web,MATCHED,,
page-77-21-green,77,Sonny Angel Cafe Series,Green,,./assets/pages/page-077.png,1180,682,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/11__green.png,Sonny Angel Cafe Series,Green,official-web,MATCHED,,
page-77-19-light-blue,77,Sonny Angel Cafe Series,Light Blue,,./assets/pages/page-077.png,955,682,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/09__light-blue.png,Sonny Angel Cafe Series,Light Blue,official-web,MATCHED,,
page-77-14-light-green,77,Sonny Angel Cafe Series,Light Green,,./assets/pages/page-077.png,1180,230,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/04__light-green.png,Sonny Angel Cafe Series,Light Green,official-web,MATCHED,,
page-77-20-orange,77,Sonny Angel Cafe Series,Orange,,./assets/pages/page-077.png,1115,682,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/10__orange.png,Sonny Angel Cafe Series,Orange,official-web,MATCHED,,
page-77-18-pink,77,Sonny Angel Cafe Series,Pink,,./assets/pages/page-077.png,1180,590,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/08__pink.png,Sonny Angel Cafe Series,Pink,official-web,MATCHED,,
page-77-12-purple,77,Sonny Angel Cafe Series,Purple,,./assets/pages/page-077.png,1115,230,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/02__purple.png,Sonny Angel Cafe Series,Purple,official-web,MATCHED,,
page-77-11-red,77,Sonny Angel Cafe Series,Red,,./assets/pages/page-077.png,955,230,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/01__red.png,Sonny Angel Cafe Series,Red,official-web,MATCHED,,
page-77-16-white,77,Sonny Angel Cafe Series,White,,./assets/pages/page-077.png,1115,590,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/06__white.png,Sonny Angel Cafe Series,White,official-web,MATCHED,,
page-77-22-yellow,77,Sonny Angel Cafe Series,Yellow,,./assets/pages/page-077.png,1180,682,sonny_png_library/limited/cafe-collections/sonny-angel-cafe-series/12__yellow.png,Sonny Angel Cafe Series,Yellow,official-web,MATCHED,,
page-78-12-17th-anniversary,78,17th Anniversary,17th Anniversary,,./assets/pages/page-078.png,1176,680,sonny_png_library/limited/anniversary-collections/17th-anniversary/01__17th-anniversary.png,17th Anniversary,17th Anniversary,official-web,MATCHED,,
page-78-11-18th-anniversary,78,18th Anniversary,18th Anniversary,,./assets/pages/page-078.png,1176,680,sonny_png_library/limited/anniversary-collections/18th-anniversary/01__18th-anniversary.png,18th Anniversary,18th Anniversary,official-web,MATCHED,,
